task,score,data_path,data_url
Q1,0.0,data/92d56ad3-4349-4e49-8f68-eae91944b4be/565f5e4c-0ea7-4b99-94f5-681a21fcdedf/data.csv,https://data.medicare.gov/api/views/4pq5-n9py/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/425d0a75-2fbb-4ccb-8058-606a20721f4a/9374f1c7-a9ab-450d-a012-0ce3f9992e77/data.csv,https://www.data.va.gov/sites/default/files/NGL20180105/ngl_nevada.csv
Q1,0.0,data/cc9b18f1-c0c9-4adf-9595-dd9a9dd8c182/4c0f447a-dfec-481e-85f9-10291c01cf3d/data.csv,https://data.imls.gov/api/views/ku5e-zr2b/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/551d4c52-be68-45d5-b7e4-0ef7c6904c94/c344439f-4930-4507-a915-2e88dfa16e4c/data.csv,https://www.ssa.gov/data/data.csv
Q1,0.0,data/6c7d84b3-ef26-4323-a069-253b5be3dfdd/c62ad9de-2432-460e-9ac4-342c9cb82399/data.csv,https://techportal.eere.energy.gov/portal/data/csv/patents
Q1,0.0,data/b7c9e0f9-5431-4702-b284-267c3a8232ae/89694ba5-a239-41cd-84f6-19861a8bdfc1/data.csv,https://data.ok.gov/sites/default/files/WEBSITE%20MASTER%20LICENSE%20QUERY.csv
Q1,0.669642857143,data/2071d147-4792-4d90-a1dc-b250f0889b8a/2c826273-f64c-4b67-8c4f-bdd925425cf9/data.csv,https://data.imls.gov/api/views/c4gq-ae2a/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/fa18d802-07cc-4915-8da7-3d0b8b2effbd/98184f77-e98b-4dc0-8939-cdcdd6472011/data.csv,http://www.sc.egov.usda.gov/data/files/Non_ARRA/RD_Non_ARRA_20150319_03.csv
Q1,0.0,data/420eab6f-62e0-43b7-abc2-e9c44aca5871/7365d153-f1db-4077-aa52-f5f9410f3dd9/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/bca3358e80384a2794a672ed48b0be8e_0.csv
Q1,0.0,data/d05fbdff-7aa8-430d-9558-39df187382db/beef2f04-5f97-41bd-ad70-0284b2e23607/data.csv,https://data.energystar.gov/api/views/gqtf-hp7x/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/ad42786b-03e9-4f7f-824a-46d791ca3b66/355f7c58-339c-4da2-9882-1c0690f3c6e2/data.csv,https://www.data.va.gov/sites/default/files/NGL20180105/ngl_wisconsin.csv
Q1,0.0,data/32bb94a7-8c31-46e8-aa93-6cab6b0f7736/0253d880-2687-4fb0-969c-9f432588d3b5/data.csv,https://data.ok.gov/sites/default/files/res_2014_state_of_oklahoma_personal_property_list_3ec6-yan8.csv
Q1,0.0,data/2cce3c12-b5c5-4535-9bdf-897aeb51c227/fd3beaa0-e74d-4584-8b10-83e168dfe2a2/data.csv,https://data.energystar.gov/api/views/n8cx-m62r/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/a0c8ff17-dcaa-48b5-af24-622d415b723f/74a192de-bc61-40ea-abc3-86f5a9c8e709/data.csv,http://www.sc.egov.usda.gov/data/files/MFH_Section_515/ActiveProjects/mfhd_active_projects.csv
Q1,0.0,data/16d411eb-1c1b-4a5c-9792-f6661cbce887/b0afe567-45f5-4455-bef3-f23812a8a74a/data.csv,https://data.medicare.gov/api/views/ifjz-ge4w/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/adcdf980-0ee4-4342-8b52-56da7f8853ce/af8e486b-46fa-4949-b3e6-7e8b163dc925/data.csv,https://openei.org/doe-opendata/dataset/9720c474-5f8a-4c14-b667-ce3cdb484fcb/resource/96ce9a9c-65dd-48c6-a540-1fd56ab0ff47/download/openeiutilitycompanyinfo.csv
Q1,0.0,data/83a70c7e-9992-4676-8360-44d0fd97e3a6/a5701379-196f-431d-bf7b-f64c37494a74/data.csv,https://data.ok.gov/sites/default/files/res_2012_oklahoma_real_property_inventory_list_e2r7-bsxk.csv
Q1,0.0,data/1ea42d30-6b3d-4810-a005-d0394f5c6918/ff901840-a629-4497-9bf3-a7f4c4de83c3/data.csv,https://data.ok.gov/sites/default/files/res_purchase_card_%28pcard%29_-_fiscal_year_2010_vxds-7vhi.csv
Q1,0.0,data/e3b109e6-8281-43fc-9052-4223b03026d4/a34d84db-3c7f-42f0-9581-84bd262c9f61/data.csv,https://data.energystar.gov/api/views/2ppn-v3hp/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/71960d00-e353-4aca-b547-2eb7ed0707b1/05fdad9b-403f-4190-abbb-bc145b3fde08/data.csv,https://opendata.fcc.gov/api/views/3b3k-34jp/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/55a6e3e5-b185-417a-8d44-748062197738/data.csv,https://openei.org/doe-opendata/dataset/9dcd443b-c0e5-4d4a-b764-5a8ff0c2c92b/resource/20ddf887-7a07-4eaf-a5d5-e0002a81ab6f/download/cityshnc2015.csv
Q1,0.0,data/948b6865-a134-436a-acee-156e12564ba2/9ce8ed14-2bdd-43c7-8efb-fd19ef9b2c1c/data.csv,https://www.data.va.gov/sites/default/files/NGL20180105/ngl_iowa.csv
Q1,0.0,data/32bb94a7-8c31-46e8-aa93-6cab6b0f7736/dc560bc2-c32f-4fb5-a59a-7bb09df9271a/data.csv,https://data.ok.gov/sites/default/files/res_2014_real_property_inventory_list_qphg-jk8y.csv
Q1,2.0,data/a005dd3a-b826-477a-a9ad-2a80402880ea/45801214-6eeb-4d5f-b0ec-6fd690c424e4/data.csv,https://jornada.nmsu.edu/sites/jornada.nmsu.edu/files/data_files/JornadaStudy_086_smes_rabbit_survey_line_data.csv
Q1,0.0,data/8d9a23f0-04bc-402e-8853-36653508e198/0d7a8348-e63a-41dc-80e2-d9c3aca05d05/data.csv,https://data.ok.gov/sites/default/files/res_revolving_funds_-_sep_2011_cm92-tiua.csv
Q1,0.0,data/8d9a23f0-04bc-402e-8853-36653508e198/e18c026a-506d-495f-b246-4e64d3bc73b3/data.csv,https://data.ok.gov/sites/default/files/res_revolving_funds_-_dec_2011_w2d7-jpny.csv
Q1,0.0,data/ff01a29c-ffa5-4d58-aa10-85d1050eb51d/da46a530-b9ce-4663-9c39-b74bd89176aa/data.csv,https://www.epa.gov/energy/egrid
Q1,0.0,data/fb9d776b-0a7d-4578-a5df-dcb39bb39d9d/1cf8b793-da75-42ea-955b-07739a64fbd1/data.csv,http://doi.org/10.3886/ICPSR34571.v1
Q1,0.0,data/0fd924f7-7e7e-44b4-9240-7ea6eb7bbb40/463b96d3-a48e-4684-9da3-0ec8fdcd641e/data.csv,https://www.epa.gov/energy/egrid
Q1,0.0,data/8d9a23f0-04bc-402e-8853-36653508e198/b7c85b86-0dec-4e31-95a3-35220d6db1d5/data.csv,https://data.ok.gov/sites/default/files/res_revolving_funds_-_nov_2011_utpp-9yn5.csv
Q1,0.0,data/840fd86f-ddaf-4732-8404-b602a30b29ca/54ccb0d2-5196-4dc4-89d6-1370fdac56c0/data.csv,http://doi.org/10.3886/ICPSR04544.v1
Q1,3.0,data/8510988b-8f30-4118-ae37-e00fa9429ce8/e56204a5-7521-4546-ad3d-299c4fc9b574/data.csv,https://jornada.nmsu.edu/sites/jornada.nmsu.edu/files/data_files/JornadaStudy_379_noaa_weather_station_evaporation_pan_monthly_data.csv
Q1,0.0,data/8d9a23f0-04bc-402e-8853-36653508e198/d8ec51d4-bc29-4531-abd6-906621a14619/data.csv,https://data.ok.gov/sites/default/files/res_revolving_funds_-_july_2011_d552-m8jp.csv
Q1,0.0,data/66bce029-f7f8-4e50-a711-d6f3c1b11c89/d791f315-f7bc-4130-b314-941830867ecf/data.csv,https://data.ok.gov/sites/default/files/res_general_revenue_estimate_accuracy_kvqy-xvrp_0.csv
Q1,0.0,data/58d4e9cc-5e81-4a30-840c-ab23c6e5cf43/a5cf5e1e-deff-457c-b66c-0d5f3873f10e/data.csv,https://jornada.nmsu.edu/sites/jornada.nmsu.edu/files/data/JRN_385007_fluffgrass_plant_dynamics_data.csv
Q1,0.0,data/0d099e82-82b6-4f0b-a4af-afc553d35b10/956dab1d-0ef4-4982-963b-ab72a44e6e8d/data.csv,http://www.census.gov/econ/cfs/
Q1,0.612676056338,data/4ea7c99a-c98c-4b59-a4bf-58f75053346b/cd1985e2-543c-4115-9421-89ccb910df48/data.csv,https://data.cdc.gov/api/views/ea3z-m7eh/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/3d78db14-4c9e-43e7-97c4-ad94341a74c4/ff560edb-3322-4cde-82a0-e13dd72e21c4/data.csv,https://data.ok.gov/sites/default/files/res_mental_health_wait_times_992i-t9ke.csv
Q1,0.615740740741,data/2dc83cc4-3608-4045-89de-dacc5c1fce26/53ccf065-67c2-457a-84fa-d66a33279aab/data.csv,https://www.treasury.gov/resource-center/data-chart-center/tic/Documents/npr_history.csv
Q1,2.0,data/6a4608ba-335a-4fd1-8970-1ad3dc73bfe2/5bec8d4d-4ef5-4db9-a3d1-d8da82b2572d/data.csv,https://data.ok.gov/sites/default/files/res_state_of_oklahoma_annual_investment_performance%2C_fiscal_years_2004-2015_8_2.csv
Q1,0.0,data/a1108e5d-4aab-4218-82e0-28f5f3126364/dbed0b29-a9b9-470f-b140-5245d249733d/data.csv,https://data.cdc.gov/api/views/y8pa-p62q/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/8d9a23f0-04bc-402e-8853-36653508e198/33346766-cdc3-4dbc-9414-d2512d821818/data.csv,https://data.ok.gov/sites/default/files/res_revolving_funds_-_august_2011_nw63-49d5.csv
Q1,0.0,data/e9c84051-f4aa-46a0-9acb-29ba405ce4c9/31fe805a-a861-45f7-a85a-df2fd3ccd2b5/data.csv,https://data.ok.gov/sites/default/files/10-Year_Comparison_of_Taxpayer_Income_1.csv
Q1,0.0,data/ce603c75-2546-4545-bcdb-31aef1046eb7/d1e69c7a-a631-4047-ada2-f70350aff0d9/data.csv,https://jornada.nmsu.edu/sites/jornada.nmsu.edu/files/data_files/JornadaStudy_379_noaa_weather_station_climate_monthly_data_0.csv
Q1,0.0,data/b110fd4e-c846-4c8e-91ad-6e27bf3d8330/fe9fe70e-0e0f-49b3-a207-83615c1a9baf/data.csv,https://www.ssa.gov/disabilityresearch/documents/r2puf102609.CSV
Q1,0.0,data/51d5fa1f-f857-488e-9a04-4fd7a8cb30ed/03bebccd-dec8-43b8-9899-70dc7bc10849/data.csv,https://www.ssa.gov/open/data/field-office-claims-appointments-scheduled-within-21-days.csv
Q1,0.0,data/bf49759e-695c-4845-b51b-61bf8db2204c/96122b2b-d5c0-4f5b-ad76-cd7d9b5e3f16/data.csv,https://data.energystar.gov/api/views/uc6q-9632/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/1cf07054-8055-4120-9d79-eaa6a1b4e08f/a8404caf-c95a-4b31-bfa6-e3fc345df411/data.csv,https://data.cdc.gov/api/views/rq85-buyi/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/3f66a873-0433-4213-90d3-c8f25648a6e2/ee4efe8a-e861-4891-b78d-1c8e7f44081e/data.csv,https://data.imls.gov/api/views/cmqi-svw5/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/610c658f-aca6-4bc1-a625-4052e4f066c7/90dab3f3-eeed-4826-92b5-a81b1f1deae1/data.csv,https://ecos.fws.gov/ServCat/DownloadFile/57942?Reference=57144
Q1,0.0,data/00491f2b-9326-4305-ac1b-a7e4beabe529/4bea6997-0fbf-49e0-acdf-5f5c19d45236/data.csv,https://data.imls.gov/api/views/mhtf-knj9/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/2aad7c11-481b-4899-9802-cded02dbd771/a01e0b97-91f1-4dfd-b5a8-04b89fe399f7/data.csv,http://doi.org/10.3886/ICPSR32521.v1
Q1,0.0,data/8d9a23f0-04bc-402e-8853-36653508e198/559e109b-a75f-445b-876f-b9d8c0e61520/data.csv,https://data.ok.gov/sites/default/files/res_revolving_funds_-_oct_2011_48e7-8whj.csv
Q1,0.0,data/d2f67147-8388-44e7-a65a-65ad62f86b86/9b257174-20fd-4439-a62a-93658112661c/data.csv,http://doi.org/10.3886/ICPSR36535.v1
Q1,0.0,data/e87b6a74-6ea3-45f9-8ff8-1b663710693f/bae5a935-4cbe-49ae-8d6b-58e6efa561e4/data.csv,http://download.bls.gov/pub/time.series/ws
Q1,0.0,data/7b64babd-8c66-4dcb-9be7-6bcd2ef35e04/1d7da49a-8a2d-41b3-a1c2-e04b9953eb72/data.csv,https://data.cdc.gov/api/views/pvr7-gpk4/rows.csv?accessType=DOWNLOAD
Q1,0.600823045267,data/3d78db14-4c9e-43e7-97c4-ad94341a74c4/c4c13a55-3255-49c2-bc9e-facfbc13b6df/data.csv,https://data.ok.gov/sites/default/files/res_mental_health_wait_times_-_column_chart_wrns-v2ja.csv
Q1,0.0,data/dd0c4cc2-38f3-4918-b496-839bd0575a9d/fd85df44-ea10-4b64-b22d-e0ad5588d502/data.csv,http://www.justice.gov/ust/eo/public_affairs/data_files/ch7_asset/docs/Ch7CY2004.xlsx
Q1,0.0,data/e006bb1d-a58d-4fc1-9d72-93a7f9453699/23a95c9c-507c-4085-8c04-462ccd47b333/data.csv,http://ogesdw.dol.gov
Q1,0.0,data/144bb849-9b83-421b-93b7-919715b31755/87d7a89e-9b51-45fe-b266-7a8d8fafd8a1/data.csv,https://jornada.nmsu.edu/sites/jornada.nmsu.edu/files/data/JRN_368004_ant_nest_soil_water_content_data.csv
Q1,0.0,data/a57efcf5-d784-4721-af76-ed5792ca02ae/37c71b9d-9d9b-42c7-9308-9cb3a57bf34e/data.csv,https://www.ssa.gov/open/data//Periodic-Continuing-Disability-Reviews.csv
Q1,0.0,data/cfc2031d-462f-4251-88f7-3449fad202f4/9e92be26-d235-4f18-9e61-da2877177ff6/data.csv,http://ogesdw.dol.gov
Q1,0.0,data/624c3786-2b9e-45e4-8c62-51179552171b/fd715262-209c-44a8-b842-0a6ea2441b42/data.csv,http://doi.org/10.3886/ICPSR34570.v1
Q1,0.0,data/cd36be42-9f0b-4a51-8d88-63b0e173b5fc/f3cf8077-2cf8-4b4e-8bf0-f89359933a78/data.csv,https://data.cdc.gov/api/views/2dwv-vfam/rows.csv?accessType=DOWNLOAD
Q1,0.588235294118,data/bc560ef4-f010-4408-9706-71543f885af7/8404bf79-62a2-4d7f-a2aa-6b21f755d93d/data.csv,https://data.imls.gov/api/views/qxka-nndr/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/a172b608-f0a5-4a17-b66a-5c1eeb66b171/6d8ff803-1620-444f-8ceb-3e827d644b7a/data.csv,https://data.medicare.gov/api/views/ifjz-ge4w/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/2b4a7fc8-6b47-4c20-ac2c-edd87bc6585d/467a4d67-02ec-4646-b22a-67ad7272af0c/data.csv,https://data.ok.gov/sites/default/files/res_2013_omes_mineral_interest_inventory_list_bhpu-mpn8.csv
Q1,0.0,data/28efe440-e247-43ca-bbfd-ca8341bd38e6/5c8d6c4a-f2a8-425f-9186-8405fd768d03/data.csv,https://www2.ed.gov/rschstat/statistics/surveys/mbk/Median-Earnings_Less-than-high-school_verified.percount_2014_0801_1603.csv
Q1,0.0,data/a69c43cd-7374-4049-a0ae-cb283d3e6b0a/0a3dcecc-807d-420d-b33d-00fac506db94/data.csv,https://data.medicare.gov/api/views/4hje-vua3/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/1a8ee860-0dbb-4aa4-a166-85760f104b6a/c78db964-dc2d-4982-98c3-04048e922433/data.csv,https://inventory.data.gov/dataset/da765763-7b50-4dd2-9772-c92e0fed8e1a/resource/411d25bd-ac44-4d90-99a0-c65670628afd/download/userssharedsdfteachingamericanhistory2010grantees.csv
Q1,0.0,data/f66adb8d-4b61-4f26-ad4e-08c4898ff55e/cbb78b91-52fd-456c-b390-268143b63756/data.csv,https://data.ok.gov/sites/default/files/res_ohfa_funded_multi_family_developments_3g9y-y7mg.csv
Q1,0.0,data/8bac3c43-cdce-466c-a4f3-ce74ac61dbed/e835893a-3c3b-49b8-a2ec-c31eafc208ca/data.csv,http://www.usaid.gov/opengov/developer/datasets/USAID_2014_Commuter_Survey_Data.csv
Q1,0.0,data/88972192-ff6c-4712-a0f7-bc3f67d44edd/1203c2d5-6d9d-4cfb-b5c5-fea59622e527/data.csv,http://doi.org/10.3886/ICPSR34971.v1
Q1,0.0,data/68f0d11a-82d7-4422-b173-586ff6058436/a3245261-82ea-4f54-8016-3b74eb6ca8f9/data.csv,https://inventory.data.gov/dataset/8bf56e54-1a05-4726-9c20-cfd22a20c48d/resource/474b78a0-37c2-4d79-877f-05025428ae57/download/userssharedsdfpromiseneighborhoods2011applications.csv
Q1,0.0,data/3b880d60-af74-4440-ab7f-f3f502b8220d/fdb2a989-3ff5-40d3-adbc-cdb0b4f7bf63/data.csv,http://www.archives.gov/open/data/nhprc-4-2016.csv
Q1,0.0,data/ad8e59cc-8a4b-483a-8609-c8055d0b72e8/d1bc6a1c-e6d6-4f2b-9def-b2cabb6a5cc4/data.csv,https://data.medicare.gov/api/views/ifjz-ge4w/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/66b1a0b1-bc08-4adc-bb48-3f6cd5c4178e/80bd5862-bb74-4183-8dd3-9b8644e2a8d9/data.csv,https://data.imls.gov/api/views/s6bx-erwg/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/9b169c60-bb2f-4d28-af24-da814fc69d66/8eefd077-5ffe-41da-8805-3a9f42789bb3/data.csv,https://data.medicare.gov/api/views/ifjz-ge4w/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/a1d3787d-fd62-4675-8c96-3aedd985f93e/db8c4f41-e41d-4815-95cb-c857e5b5bcdd/data.csv,https://chronicdata.cdc.gov/views/yhkp-cczf/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/a315d0ff-236d-4190-81d2-69e85fd359b9/21c180c9-8f50-4b0c-bdeb-6af7bcd16c45/data.csv,https://jornada.nmsu.edu/sites/jornada.nmsu.edu/files/data/JornadaStudy_379_noaa_weather_station_climate_daily_data.csv
Q1,0.0,data/79fb6bf9-6ef9-4df5-b8ca-0b90d6c4f783/51c5deed-8f85-4a67-b7c4-921735f150ee/data.csv,https://chronicdata.cdc.gov/views/vdgb-f9s3/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/0f70d0ba-f194-4b7c-9f8f-d059216b0d02/94d8abe7-da05-480b-97ea-99a74206acdb/data.csv,https://openei.org/doe-opendata/dataset/cbb80cd9-1dcc-48a1-ad88-f653a621a1e6/resource/44bdb515-eb8e-43d4-8994-a92f584ae5ac/download/04232015altfuelstations.csv
Q1,0.0,data/da14e220-368d-43b3-9be9-e8a003bd920d/eb689c15-816d-4d54-a595-0c1b39459e19/data.csv,https://data.medicare.gov/api/views/ifjz-ge4w/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/073e0ac5-7f7a-40a1-a8ab-18795987146d/f63a6896-4870-4dc0-a0fd-be87e7d6c624/data.csv,https://data.medicare.gov/api/views/ijh5-nb2v/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/098c6cb0-6f08-4186-b64a-7a1a93cb88a2/914b275e-1738-49e2-92a6-09f4ca51043e/data.csv,https://chronicdata.cdc.gov/views/2dwv-vfam/rows.csv?accessType=DOWNLOAD
Q1,0.551483420593,data/0a937b9a-dedc-4ad3-8659-677846978768/c52789e5-935d-4d18-9d1c-719b943649e1/data.csv,https://jornada.nmsu.edu/sites/jornada.nmsu.edu/files/data_files/JornadaStudy_127_evaporation_pan_data.csv
Q1,0.0,data/45385b45-7551-46ef-b886-e72d063f2fba/61ea04ed-8e6c-492d-918b-3d7f36dae606/data.csv,https://data.medicare.gov/api/views/ifjz-ge4w/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/28efe440-e247-43ca-bbfd-ca8341bd38e6/c0bd373a-0ca0-41af-85e8-47e4ae8ff1a7/data.csv,https://inventory.data.gov/dataset/988dfe28-739a-418c-8bee-47fec76944e0/resource/4499fc97-7ace-4723-a66e-7b477eac2d19/download/userssharedsdfperc18to24yowhonotcomphssre20002013.csv
Q1,0.0,data/8ca6ab4c-bf6f-4640-b4e4-716844c32626/bd7f3f16-790c-4a5d-b156-1cd93f3f1675/data.csv,http://safetydata.fra.dot.gov/OfficeofSafety/publicsite/on_the_fly_download.aspx
Q1,0.0,data/16498553-22d9-4597-9aad-d2db6d9fa3f5/62d74b95-7b84-43d1-a35e-c02f08ae5edd/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/e4e788be8cfc4d1f8ff280a81ffaa69c_0.csv
Q1,0.545918367347,data/815dbd40-112b-4082-a4c1-95cda136c56c/eedb6074-6a2b-473f-8d20-0446f03015e4/data.csv,https://www.justice.gov/ust/bankruptcy-data-statistics/language-assistance-program-data
Q1,0.0,data/041365fa-a902-46ec-8462-59872a57a4cb/8f405961-b368-49dd-a3cf-1ce379342052/data.csv,https://jornada.nmsu.edu/sites/jornada.nmsu.edu/files/data_files/JornadaStudy_287_npp_perennial_plant_phenology_0.csv
Q1,0.0,data/83a70c7e-9992-4676-8360-44d0fd97e3a6/3c391298-7e0d-41db-8ee8-6e6f0cbe6d3d/data.csv,https://data.ok.gov/sites/default/files/res_2012_oklahoma_state_underutilized_properties_-_tier_1_uqbg-ns2r.csv
Q1,0.0,data/7ea8a69d-a68d-43a9-bebb-478229cbf2d4/c8448e61-3d22-423f-9172-bf3492af590b/data.csv,http://doi.org/10.3886/ICPSR34970.v1
Q1,0.0,data/3a14e3f5-820a-489b-9087-4283f142dec1/be4d3502-dfd6-4023-bf45-c9cd42db7a71/data.csv,https://www.data.va.gov/sites/default/files/VHA%2520Asset.csv
Q1,0.545605306799,data/d778a9de-1237-4c45-80fe-7c7e5b9432e8/957eb472-4137-4577-bfac-b149d556109f/data.csv,https://data.imls.gov/api/views/vsm8-pjjt/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/27053f1a-8486-46ce-ad95-045bfaf90998/47b5871d-ea95-41a0-9b64-fdbb1dcdba6e/data.csv,https://data.cdc.gov/api/views/wngq-sdai/rows.csv?accessType=DOWNLOAD
Q1,0.548440065681,data/a53a6659-027b-4a41-a408-58ae1647d454/36aabddf-9bb0-4a59-ba08-9d49cf43bc39/data.csv,https://data.medicare.gov/api/views/6jpm-sxkc/rows.csv?accessType=DOWNLOAD
Q1,0.553921568627,data/b69b03d3-996a-48b5-85aa-3d9750f3cb0d/5a736c16-2efb-4787-ac0e-9591fa942a3b/data.csv,http://www.navigationdatacenter.us/db/wcsc/data/total_waterborne_commerce.csv
Q1,0.0,data/1b99875d-5b96-4651-af02-493f2be95076/37331831-21df-493e-a3f9-0330198ebd0a/data.csv,http://www.nsf.gov/funding/pgm_summ.jsp?pims_id=6201
Q1,0.0,data/1beabbb7-4c49-44a1-b51b-426e630b7eb8/799737c0-9477-42bf-af97-cb14ff209e86/data.csv,https://www.ssa.gov/open/data/hearing-receipts-and-closing-pending.csv
Q1,0.0,data/3be97242-2a38-45bd-9018-8d75599fe782/1272a78b-80ca-4a85-b7c5-5526403bbd57/data.csv,https://www.ssa.gov/open/data/LEP-Quarterly-Spoken-Language-DI-Claims.csv
Q1,0.0,data/783eacbc-8304-4d21-bb3c-8855c3d7429e/2e2bfe97-4af7-4955-829e-f87a6cba011b/data.csv,https://data.cdc.gov/api/views/bbhn-4mdn/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/c177f9ba-e89c-4972-8c9e-acb819449690/6926ccac-f11c-4d0a-b695-7a51c942790c/data.csv,https://www.ssa.gov/open/data/Qtrly-Data-Spoken-Language-Initial-Claims-SSI-Aged.csv
Q1,0.560317460317,data/cb0ba5a2-774a-42a7-b668-ed2833e48665/94bc63a6-d08e-4105-9caf-b80eae32de0b/data.csv,https://www.ssa.gov/disabilityssi/hit/materials/HITDataRequest-STATES.csv
Q1,0.0,data/f58bbd78-e794-426d-b97f-faf80c0b10a3/41ae5192-3ded-4758-a126-efd5d5ed49f3/data.csv,https://ecos.fws.gov/ServCat/DownloadFile/33962?Reference=34298
Q1,0.0,data/49060e7b-b8b0-4860-97ec-76892aeb532e/5cf208cd-01dd-4684-93aa-6f6b316a7d78/data.csv,https://data.cdc.gov/api/views/nq6q-szvs/rows.csv?accessType=DOWNLOAD
Q1,2.0,data/30776a06-9d09-4743-8a9a-0d57c3d94391/19a772d5-a850-4f97-8e6d-f8b3a8eb7d6d/data.csv,https://data.transportation.gov/api/views/wwdp-t4re/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/51c6a05f-da64-46d8-b675-100a685a7d2b/4bb5940d-97b3-48cd-b71a-f61246731c77/data.csv,https://data.cdc.gov/api/views/7esm-uptm/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/6d174825-8a03-401f-8ee9-3730a9dee79f/f680f5de-3b90-4776-b4b9-5e623e393f51/data.csv,https://data.transportation.gov/api/views/9iat-smcg/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/942fd0cd-162f-4b08-a6d5-960935eaef0b/2baed415-52dd-4439-8602-e38d872e892c/data.csv,https://data.transportation.gov/api/views/kk66-3r4w/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/d605c620-9f51-4df5-b7ca-7a534fae0df9/54718186-201b-4d11-b757-e5f7998f2f9f/data.csv,https://www.ssa.gov/open/data/API_Spklang_IC_T16_SSIAged_Q.csv
Q1,0.0,data/44ce392f-8baa-40fa-b3cd-fc4d80afbc09/40bf5898-91cc-4156-9885-6ef3b72f7a61/data.csv,https://data.cdc.gov/api/views/mr8w-325u/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/44ce392f-8baa-40fa-b3cd-fc4d80afbc09/40bf5898-91cc-4156-9885-6ef3b72f7a61/data.csv,https://data.cdc.gov/api/views/mr8w-325u/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/3abac3a2-e127-4dc8-a970-efcdfcf62776/013308c0-646b-4a73-9bc8-af9414015eb8/data.csv,https://www.ssa.gov/open/data/API_Spklang_IC_T2_Rib_Yrly.csv
Q1,0.0,data/52955d01-6eb7-4af4-a407-df06f3081fb3/54415d9d-0768-441f-b1f1-e438a2ef7f28/data.csv,https://data.medicare.gov/api/views/yc9t-dgbk/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/a3b79b69-2536-4e41-be79-41bb98cb5c14/00ee2f17-30f0-48fa-b467-87f0367ab708/data.csv,https://data.cdc.gov/api/views/5egk-p6rd/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/974be584-3e53-4de2-94c9-33ac087ed9f5/5943fbb9-676c-460c-906f-5003af4844d4/data.csv,https://chronicdata.cdc.gov/views/fpp2-pp25/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/753dcbd1-e553-420d-ba5e-c3bc7bc9ec14/79687e77-9b00-4485-9505-09548455f652/data.csv,https://chronicdata.cdc.gov/views/xuxn-8kju/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/2d101a72-3b4d-4bb6-95dc-0e5bc7d9ebb5/27a1a2a6-8f72-4664-aee3-c1eef10f973b/data.csv,https://data.cdc.gov/api/views/xbxb-epbu/rows.csv?accessType=DOWNLOAD
Q1,3.0,data/ed916f50-b342-4ddb-8554-d78fa11f8fc9/5ea4337b-a2be-4ef5-9f30-fa2025fd595b/data.csv,https://chronicdata.cdc.gov/views/hgv5-3wrn/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/ab3f98ec-5fdd-43ba-9d0a-65fb95e11096/975091b7-63fa-4a5d-bf81-e02175377c82/data.csv,https://data.cdc.gov/api/views/y268-sna3/rows.csv?accessType=DOWNLOAD
